NEIGHBORHOOD,ADDRESS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,SALE PRICE,SALE DATE
TOMPKINSVILLE,70A CLARK LANE,735.0,1260.0,1989.0,368000.0,2022-01-14
TOTTENVILLE,23 BELWOOD LOOP,7570.0,3354.0,2008.0,2060000.0,2022-06-24
TOTTENVILLE,40 BELWOOD LOOP,7516.0,2600.0,2012.0,879000.0,2022-01-21
TOTTENVILLE,18 DINTREE LANE,6082.0,1805.0,2010.0,1075000.0,2022-12-12
TOTTENVILLE,30 DINTREE LANE,6726.0,2064.0,2014.0,1199000.0,2022-03-14
TOTTENVILLE,7 NINO COURT,6207.0,2577.0,2015.0,1228000.0,2022-06-02
TOTTENVILLE,10 DAWN COURT,6398.0,2407.0,2004.0,941935.0,2022-09-21
TOTTENVILLE,40 DAWN COURT,6825.0,3865.0,2015.0,1160000.0,2022-02-04
TOTTENVILLE,406 PAGE AVENUE,8538.0,2493.0,2018.0,1300000.0,2022-05-06
TOTTENVILLE,208 CHEEVERS LANE,13072.0,2967.0,2017.0,1350000.0,2022-04-01
TOTTENVILLE,212 CHEEVERS LANE,7542.0,2974.0,2017.0,1375000.0,2022-10-03
TOTTENVILLE,4 HAYWOOD STREET,10200.0,4560.0,1988.0,999999.0,2022-02-14
TOTTENVILLE,45 HAYWOOD STREET,9719.0,4992.0,1988.0,1430000.0,2022-12-15
TOTTENVILLE,5 JEFFREY PLACE,8567.0,4960.0,1988.0,1225000.0,2022-07-27
TOTTENVILLE,34 BRUNO LANE,4252.0,3718.0,2004.0,1160000.0,2022-06-13
TOTTENVILLE,27 BRUNO LANE,4433.0,3718.0,2004.0,1199000.0,2022-06-15
TOTTENVILLE,35 ADLERS LANE,12493.0,4200.0,1994.0,1175000.0,2022-01-07
TOTTENVILLE,5 ADLERS LANE,13440.0,4400.0,1993.0,1275000.0,2022-06-24
TOTTENVILLE,331 BREHAUT AVENUE,6303.0,3506.0,2004.0,1275000.0,2022-02-24
TOTTENVILLE,50 BILLOP AVENUE,3750.0,2200.0,1998.0,930000.0,2022-02-07
TOTTENVILLE,419 SURF AVENUE,720.0,960.0,1988.0,465000.0,2022-01-04
TOTTENVILLE,11 SEA BREEZE LANE,819.0,720.0,1988.0,405000.0,2022-10-05
TOTTENVILLE,430 SPRAGUE AVENUE,894.0,900.0,1988.0,360000.0,2022-07-22
TOTTENVILLE,414 SPRAGUE AVENUE,950.0,1500.0,1988.0,510000.0,2022-09-15
TOTTENVILLE,340 LORETTO STREET,1834.0,1440.0,1989.0,617500.0,2022-01-04
TOTTENVILLE,603 ROCKAWAY STREET,4999.0,3286.0,2001.0,1230000.0,2022-12-15
TOTTENVILLE,55 SUNSET LANE,898.0,1780.0,1990.0,515000.0,2022-10-07
TOTTENVILLE,43 SUNSET LANE,1122.0,1716.0,1990.0,485000.0,2022-03-18
TOTTENVILLE,58 WINDING WOODS LOOP,1150.0,1050.0,1999.0,470000.0,2022-05-24
TOTTENVILLE,279 LORETTO STREET,655.0,930.0,1994.0,419326.0,2022-06-09
TOTTENVILLE,275 LORETTO STREET,655.0,930.0,1994.0,467960.0,2022-07-08
TOTTENVILLE,57 WILDWOOD LANE,696.0,756.0,1991.0,239000.0,2022-06-09
TOTTENVILLE,45 WILDWOOD LANE,574.0,756.0,1990.0,428000.0,2022-02-08
TOTTENVILLE,12 SEACREST LANE,574.0,756.0,1989.0,413000.0,2022-05-03
TOTTENVILLE,10 SEA CREST LANE,573.0,756.0,1989.0,399900.0,2022-08-25
TOTTENVILLE,6 SEA CREST LANE,573.0,756.0,1989.0,420000.0,2022-12-14
TOTTENVILLE,286 SPRAGUE AVENUE,656.0,1500.0,1996.0,435000.0,2022-01-04
TOTTENVILLE,29 SANDY LANE,656.0,997.0,1995.0,489000.0,2022-09-29
TOTTENVILLE,41 SANDY LANE,656.0,997.0,1995.0,470000.0,2022-04-13
TOTTENVILLE,30 SANDY LANE,1152.0,1100.0,1998.0,555000.0,2022-05-10
TOTTENVILLE,8 SPRAGUE AVENUE,1570.0,1195.0,2005.0,550000.0,2022-03-01
TOTTENVILLE,668 YETMAN AVENUE,2499.0,1082.0,2016.0,525000.0,2022-10-03
TOTTENVILLE,449 MANHATTAN ST,2500.0,1838.0,2017.0,450000.0,2022-05-05
TOTTENVILLE,403 MANHATTAN STREET,1833.0,1490.0,1994.0,588888.0,2022-04-04
TOTTENVILLE,273 MANHATTAN STREET,3750.0,3675.0,2021.0,999000.0,2022-05-05
TOTTENVILLE,271 MANHATTAN STREET,3749.0,2171.0,2021.0,996867.0,2022-06-15
TOTTENVILLE,368 SLEIGHT AVENUE,8550.0,2494.0,2022.0,1825000.0,2022-12-05
TOTTENVILLE,7382C AMBOY ROAD,1613.0,1233.0,2005.0,406000.0,2022-01-05
TOTTENVILLE,358 CHELSEA STREET,3999.0,2560.0,1998.0,151525.0,2022-07-06
TOTTENVILLE,211 BILLOP AVENUE,6299.0,4500.0,1988.0,990000.0,2022-11-16
TOTTENVILLE,566 MAIN STREET,3800.0,2250.0,1993.0,885000.0,2022-06-28
TOTTENVILLE,419 MAIN STREET,4200.0,1185.0,1985.0,775000.0,2022-01-27
TOTTENVILLE,183 FINLAY STREET,4500.0,2700.0,1995.0,1199000.0,2022-07-19
TOTTENVILLE,155 CONNECTICUT STREET,5820.0,2800.0,1985.0,890000.0,2022-11-04
TOTTENVILLE,127 CONNECTICUT STREET,3880.0,1250.0,1986.0,259000.0,2022-01-18
TOTTENVILLE,84 MEAGAN LOOP,3430.0,2000.0,2001.0,865000.0,2022-10-24
TOTTENVILLE,20 GIRARD STREET,2275.0,1680.0,1988.0,510000.0,2022-04-18
TOTTENVILLE,44 GIRARD STREET,1515.0,1800.0,1988.0,495000.0,2022-05-24
TOTTENVILLE,5485 ARTHUR KILL ROAD,2872.0,1500.0,1995.0,550000.0,2022-09-13
TOTTENVILLE,5443 ARTHUR KILL ROAD,2665.0,1024.0,1996.0,622000.0,2022-01-20
TOTTENVILLE,63 LION STREET,4070.0,2400.0,2001.0,888000.0,2022-04-11
TOTTENVILLE,109 HECKER STREET,4543.0,2250.0,1999.0,1070000.0,2022-04-12
TOTTENVILLE,300 BETHEL AVENUE,3029.0,1890.0,2000.0,692000.0,2022-05-06
TOTTENVILLE,208 BREHAUT AVENUE,8250.0,6324.0,2004.0,1865000.0,2022-03-15
TRAVIS,73 TOWERS LANE,2051.0,1400.0,1995.0,650000.0,2022-07-19
TRAVIS,7 TOWERS LANE,1754.0,1120.0,2003.0,545000.0,2022-12-29
TRAVIS,9 TOWERS LANE,1756.0,1120.0,2003.0,600000.0,2022-12-16
TRAVIS,3916 VICTORY BOULEVARD,2040.0,1250.0,1990.0,500000.0,2022-09-27
TRAVIS,3910 VICTORY BOULEVARD,2080.0,1280.0,2003.0,550000.0,2022-02-10
TRAVIS,14 SIMMONS LOOP,1540.0,1480.0,1990.0,490000.0,2022-03-03
TRAVIS,18 TEMPLE COURT,645.0,1348.0,1989.0,400000.0,2022-01-25
TRAVIS,35 TEMPLE COURT,1930.0,1348.0,1989.0,440000.0,2022-04-13
TRAVIS,31 TEMPLE COURT,1575.0,1348.0,1989.0,515000.0,2022-03-16
TRAVIS,80 BURKE AVENUE,1500.0,1320.0,2004.0,570000.0,2022-01-18
TRAVIS,156 BURKE AVENUE,2500.0,1382.0,2021.0,686301.0,2022-01-18
TRAVIS,158 BURKE AVENUE,2500.0,1500.0,2021.0,732122.0,2022-02-03
TRAVIS,160 BURKE AVENUE,2500.0,1500.0,2021.0,732122.0,2022-05-20
TRAVIS,164 BURKE AVENUE,2499.0,1500.0,2021.0,737213.0,2022-06-13
TRAVIS,162 BURKE AVENUE,2499.0,1500.0,2021.0,732122.0,2022-06-06
TRAVIS,166 BURKE AVENUE,2500.0,1500.0,2021.0,722958.0,2022-05-20
TRAVIS,111 WILD AVENUE,2499.0,1500.0,2006.0,837500.0,2022-08-23
TRAVIS,107 WILD AVENUE,2499.0,1500.0,2006.0,837500.0,2022-07-12
TRAVIS,171 MELVIN AVENUE,2499.0,924.0,1988.0,675000.0,2022-06-23
TRAVIS,69 ROSWELL AVENUE,2499.0,1536.0,2000.0,685000.0,2022-06-17
TRAVIS,144 MELVIN AVENUE,2600.0,520.0,1987.0,475000.0,2022-05-02
TRAVIS,152 MELVIN AVENUE,1300.0,520.0,1987.0,380000.0,2022-11-17
TRAVIS,166 MELVIN AVENUE,2500.0,1260.0,2003.0,637000.0,2022-04-12
TRAVIS,176 MELVIN AVENUE,2499.0,1684.0,2008.0,765000.0,2022-10-06
TRAVIS,45 ALBERTA AVENUE,3239.0,1795.0,2005.0,830000.0,2022-07-11
TRAVIS,82 ALBERTA AVENUE,2500.0,1500.0,2013.0,780000.0,2022-05-02
TRAVIS,130 ALBERTA AVENUE,2240.0,1800.0,2003.0,612000.0,2022-01-05
TRAVIS,47 BERESFORD AVENUE,2239.0,1350.0,2003.0,625000.0,2022-08-18
TRAVIS,41 BERESFORD AVENUE,2240.0,1350.0,2003.0,630000.0,2022-05-04
WEST NEW BRIGHTON,31 CLARION COURT,1280.0,1280.0,1999.0,499990.0,2022-03-25
WEST NEW BRIGHTON,64 ELM STREET,3550.0,1215.0,2002.0,530000.0,2022-01-25
WEST NEW BRIGHTON,N/A ELM STREET,2668.0,1600.0,2021.0,524399.0,2022-10-31
WEST NEW BRIGHTON,144 NORTH BURGHER AVENUE,1874.0,1020.0,1992.0,434000.0,2022-12-20
WEST NEW BRIGHTON,115 CAMPBELL AVENUE,2376.0,1848.0,2005.0,264000.0,2022-05-17
WEST NEW BRIGHTON,153 BROADWAY,2167.0,1290.0,2000.0,545900.0,2022-12-02
WEST NEW BRIGHTON,38 WAYNE STREET,2083.0,1620.0,2006.0,479000.0,2022-01-18
WEST NEW BRIGHTON,34 WAYNE STREET,2168.0,1620.0,2006.0,470000.0,2022-04-25
WEST NEW BRIGHTON,185 MARKET STREET,2100.0,1200.0,2001.0,430000.0,2022-02-28
WEST NEW BRIGHTON,128 MYRTLE AVENUE,2862.0,1800.0,2000.0,679000.0,2022-05-17
WEST NEW BRIGHTON,14 TRINITY PLACE,3765.0,1776.0,2020.0,692410.0,2022-01-05
WEST NEW BRIGHTON,12 TRINITY PLACE,3763.0,1775.0,2021.0,716378.0,2022-01-21
WEST NEW BRIGHTON,43 PARIS COURT,1666.0,1260.0,2003.0,480000.0,2022-03-14
WEST NEW BRIGHTON,49 GIACOMO LANE,3078.0,1450.0,2006.0,347000.0,2022-12-22
WEST NEW BRIGHTON,45 GIACOMO LANE,941.0,1450.0,2006.0,450000.0,2022-05-26
WEST NEW BRIGHTON,33 GIACOMO LANE,943.0,1600.0,2006.0,405000.0,2022-12-02
WEST NEW BRIGHTON,20 CAROLINE STREET,2005.0,1350.0,2003.0,635865.0,2022-07-14
WEST NEW BRIGHTON,12 ROCCO COURT,1748.0,1100.0,1999.0,550000.0,2022-08-17
WEST NEW BRIGHTON,18 GUINEVERE LANE,1162.0,1176.0,2001.0,563000.0,2022-09-12
WEST NEW BRIGHTON,756 POST AVENUE,1653.0,1360.0,2003.0,510500.0,2022-06-02
WEST NEW BRIGHTON,724 POST AVENUE,1555.0,1060.0,2002.0,500000.0,2022-05-23
WEST NEW BRIGHTON,49 LLEWELLYN PLACE,3478.0,2056.0,2007.0,799999.0,2022-05-09
WEST NEW BRIGHTON,120 LLEWELLYN PLACE,2765.0,1120.0,1998.0,450000.0,2022-11-09
WESTERLEIGH,457 MAINE AVENUE,6785.0,4418.0,2014.0,417500.0,2022-08-02
WESTERLEIGH,7 TREETZ PLACE,3000.0,1200.0,1992.0,557500.0,2022-03-25
WESTERLEIGH,64 VOGEL LOOP,2714.0,1515.0,1986.0,490000.0,2022-10-05
WESTERLEIGH,34 AVON LANE,1311.0,1240.0,1993.0,612000.0,2022-05-04
WESTERLEIGH,367 WILLOWBROOK ROAD,2000.0,1200.0,1996.0,660000.0,2022-07-06
WESTERLEIGH,361 WILLOWBROOK ROAD,2000.0,1200.0,1996.0,550000.0,2022-04-22
WESTERLEIGH,347 WILLOWBROOK ROAD,2000.0,1300.0,1999.0,635000.0,2022-10-31
WESTERLEIGH,358 BRYSON AVENUE,3999.0,2691.0,2022.0,875000.0,2022-08-08
WESTERLEIGH,99 GALLOWAY AVENUE,3000.0,1620.0,1996.0,629000.0,2022-08-31
WESTERLEIGH,76 HOUSTON LANE,1380.0,1060.0,1994.0,455000.0,2022-03-17
WESTERLEIGH,105 WYONA AVENUE,1350.0,1600.0,1990.0,525000.0,2022-01-07
WESTERLEIGH,111 WYONA AVENUE,2440.0,1200.0,1990.0,630000.0,2022-08-19
WILLOWBROOK,483 INGRAM AVENUE,2499.0,1440.0,2011.0,800000.0,2022-07-01
WILLOWBROOK,7 MARTIN AVENUE,3800.0,2400.0,1989.0,980000.0,2022-03-29
WILLOWBROOK,N/A WOOLLEY AVENUE,2520.0,1603.0,2021.0,783034.0,2022-02-02
WILLOWBROOK,N/A WOOLLEY AVENUE,2520.0,1603.0,2021.0,794234.0,2022-05-18
WILLOWBROOK,N/A WOOLLEY AVENUE,2405.0,1481.0,2021.0,783951.0,2022-01-05
WILLOWBROOK,479 COLLFIELD AVENUE,3000.0,1472.0,1994.0,715000.0,2022-10-27
WILLOWBROOK,1A BELLHAVEN PLACE,2600.0,1530.0,1993.0,735000.0,2022-08-09
WILLOWBROOK,2470 VICTORY BOULEVARD,7039.0,2193.0,1986.0,625000.0,2022-06-06
WILLOWBROOK,4 BELLHAVEN PLACE,2375.0,1472.0,1993.0,709000.0,2022-10-18
WILLOWBROOK,275 KELL AVENUE,1420.0,981.0,1991.0,560000.0,2022-12-21
WILLOWBROOK,338B BRADLEY AVENUE,2200.0,1232.0,1993.0,594500.0,2022-03-01
WILLOWBROOK,129 ROOSEVELT AVENUE,2200.0,960.0,1991.0,525000.0,2022-01-06
WILLOWBROOK,136 ROOSEVELT AVENUE,2199.0,1890.0,1990.0,725500.0,2022-09-19
WILLOWBROOK,362 HAROLD STREET,3760.0,1890.0,1988.0,249390.0,2022-01-01
WILLOWBROOK,358 HAROLD STREET,3760.0,1496.0,2006.0,1114000.0,2022-05-31
WILLOWBROOK,80 GWENN LOOP,2939.0,1400.0,2005.0,735000.0,2022-01-27
WILLOWBROOK,19 DOROTHY STREET,4049.0,2700.0,2021.0,890000.0,2022-09-15
WILLOWBROOK,941 FOREST HILL ROAD,3149.0,1730.0,2018.0,980000.0,2022-06-01
WILLOWBROOK,33 OAKVILLE STREET,2289.0,1200.0,2021.0,740403.0,2022-02-25
WILLOWBROOK,N/A OAKVILLE STREET,2289.0,1200.0,2021.0,748414.0,2022-04-07
WILLOWBROOK,21 WASHINGTON AVENUE,5154.0,2880.0,1996.0,1600000.0,2022-12-01
WILLOWBROOK,39 WASHINGTON AVENUE,5140.0,3000.0,1994.0,1600000.0,2022-11-29
WILLOWBROOK,50 SENECA LOOP,1092.0,1120.0,1991.0,520000.0,2022-02-08
WILLOWBROOK,41 SENECA LOOP,975.0,1040.0,1991.0,550000.0,2022-08-03
WILLOWBROOK,21 HALL AVENUE,3062.0,1775.0,2016.0,775000.0,2022-05-09
WILLOWBROOK,69 HALL AVENUE,3472.0,1557.0,2018.0,780000.0,2022-12-02
WOODROW,1003 RENSSELAER AVENUE,1900.0,1496.0,1985.0,680000.0,2022-07-06
WOODROW,1050A RATHBUN AVENUE,800.0,960.0,1987.0,490000.0,2022-05-02
WOODROW,1040 RATHBUN AVENUE,1679.0,960.0,1987.0,530000.0,2022-07-08
WOODROW,1032A RATHBUN AVENUE,799.0,960.0,1987.0,459000.0,2022-09-01
WOODROW,731 RAMONA AVENUE,1679.0,960.0,1987.0,536000.0,2022-11-03
WOODROW,1040 RENSSELAER AVENUE,2499.0,1240.0,1987.0,525000.0,2022-11-14
WOODROW,1067 RENSSELAER AVENUE,2600.0,1557.0,1998.0,710000.0,2022-02-24
WOODROW,1042 SHELDON AVENUE,2560.0,1592.0,1998.0,751000.0,2022-08-03
WOODROW,1037 SHELDON AVENUE,2692.0,1650.0,1999.0,340000.0,2022-02-03
WOODROW,39 WOODROSE LANE,7013.0,2262.0,1997.0,930000.0,2022-04-25
WOODROW,31 HELENE COURT,3800.0,2350.0,1995.0,950000.0,2022-10-14
WOODROW,1460 WOODROW ROAD,5100.0,2700.0,2000.0,999000.0,2022-05-09
WOODROW,127 ANTHONY STREET,3780.0,1500.0,2001.0,730000.0,2022-04-19
WOODROW,44 PEACHTREE LANE,2076.0,1452.0,2011.0,685000.0,2022-01-10
WOODROW,26 CRABTREE LANE,2385.0,1660.0,1997.0,692000.0,2022-05-03
WOODROW,28 CRABTREE LANE,2384.0,1660.0,1997.0,760000.0,2022-08-23
WOODROW,31 PEACHTREE LANE,2859.0,1350.0,2010.0,650000.0,2022-11-30
WOODROW,49 HARRIS LANE,3527.0,1557.0,2000.0,745000.0,2022-07-29
WOODROW,106 TURNER STREET,1701.0,1944.0,2010.0,715000.0,2022-07-28
WOODROW,26 GLADWIN AVENUE,10020.0,3200.0,1997.0,1600000.0,2022-04-22
WOODROW,110 LORRAINE LOOP,1061.0,1032.0,1992.0,508000.0,2022-07-06
WOODROW,114 LORRAINE LOOP,1062.0,1032.0,1992.0,447000.0,2022-05-24
WOODROW,146 LORRAINE LOOP,1062.0,1032.0,1992.0,550000.0,2022-05-25
WOODROW,178 LORRAINE LOOP,1118.0,1032.0,1992.0,505000.0,2022-12-06
WOODROW,180 LORRAINE LOOP,1357.0,1032.0,1992.0,420000.0,2022-10-26
WOODROW,159 LORRAINE LOOP,1328.0,1570.0,1990.0,523999.0,2022-07-28
WOODROW,29 JADE COURT,4141.0,1747.0,2017.0,789999.0,2022-01-20
WOODROW,161 SHARROTTS ROAD,2875.0,1600.0,1995.0,507000.0,2022-09-09
WOODROW,161 SHARROTTS ROAD,2875.0,1600.0,1995.0,690100.0,2022-12-23
WOODROW,38 SHARROTTS ROAD,2535.0,1590.0,1997.0,725000.0,2022-07-06
WOODROW,40 SHARROTTS ROAD,2535.0,1590.0,1997.0,649900.0,2022-03-25
WOODROW,17 PEMBROOK LOOP,1615.0,2137.0,1992.0,605000.0,2022-08-03
WOODROW,23 PEMBROOK LOOP,1243.0,1672.0,1992.0,550000.0,2022-08-22
WOODROW,87 PEMBROOK LOOP,1512.0,2206.0,1992.0,610000.0,2022-02-17
WOODROW,151 PEMBROOK LOOP,1460.0,1672.0,1992.0,575000.0,2022-07-13
WOODROW,157 PEMBROOK LOOP,1869.0,1828.0,1993.0,630000.0,2022-04-08
WOODROW,18 PEMBROOK LOOP,1799.0,2206.0,1992.0,650000.0,2022-07-20
WOODROW,36 MALLARD LANE,1442.0,1575.0,1992.0,595000.0,2022-06-10
WOODROW,46 MALLARD LANE,1854.0,1575.0,1992.0,610000.0,2022-01-13
WOODROW,112 PEMBROOK LOOP,1854.0,2206.0,1992.0,598000.0,2022-09-20
WOODROW,23 PHEASANT LANE,2768.0,2059.0,1998.0,686000.0,2022-07-01
WOODROW,97 CHURCHILL AVENUE,2259.0,2160.0,2001.0,745000.0,2022-12-05
WOODROW,118 GLADWIN STREET,2800.0,1660.0,2001.0,730000.0,2022-03-11
WOODROW,124 GLADWIN STREET,3450.0,1800.0,2001.0,830000.0,2022-06-23
GREENWICH VILLAGE-WEST,115 LEROY STREET,2507.0,3442.0,2017.0,10000000.0,2021-11-03
GREENWICH VILLAGE-WEST,6 GREENWICH MEWS,740.0,2588.0,1989.0,6450000.0,2021-09-22
SOHO,40 SULLIVAN STREET,2100.0,4607.0,2015.0,11800000.0,2021-02-16
UPPER EAST SIDE (59-79),"34 EAST 62ND STREET, 10",2008.0,7810.0,2016.0,18000000.0,2021-10-06
CASTLE HILL/UNIONPORT,2020 STORY AVENUE,2060.0,1860.0,1987.0,585000.0,2021-09-10
CITY ISLAND,91 TIER STREET,2672.0,1260.0,2012.0,580000.0,2021-06-25
CITY ISLAND,690 BRIDGE STREET,1600.0,1360.0,2001.0,470000.0,2021-12-28
CITY ISLAND,649 MINNIEFORD AVE,3220.0,2040.0,1999.0,675000.0,2021-12-15
CITY ISLAND-PELHAM STRIP,1448 ROOSEVELT AVENUE,4600.0,2708.0,1999.0,1162000.0,2021-02-04
CITY ISLAND-PELHAM STRIP,N/A PARK DRIVE,6250.0,4630.0,2020.0,500000.0,2021-10-14
COUNTRY CLUB,3260 SPENCER DRIVE,4002.0,2288.0,2007.0,930000.0,2021-04-01
COUNTRY CLUB,1550 ROBERTSON PLACE,2500.0,1500.0,2005.0,560000.0,2021-04-28
COUNTRY CLUB,1552 ROBERTSON PLACE,2500.0,1500.0,2005.0,560038.0,2021-10-20
CROTONA PARK,1474 LOUIS NINE BOULEVARD,3655.0,1152.0,1989.0,730000.0,2021-12-07
CROTONA PARK,820 SUBURBAN PLACE,6847.0,2500.0,1988.0,250000.0,2021-06-15
CROTONA PARK,885 EAST 170 STREET,6200.0,2112.0,1986.0,635000.0,2021-09-23
CROTONA PARK,1530 SEABURY PLACE,7000.0,2300.0,1987.0,680000.0,2021-12-06
CROTONA PARK,1465 MINFORD PLACE,7400.0,2112.0,1986.0,670000.0,2021-05-19
EAST TREMONT,14 WADE SQUARE,1868.0,1320.0,1985.0,208500.0,2021-04-09
EAST TREMONT,617 OAK TREE PLACE,2100.0,1320.0,1985.0,630000.0,2021-08-02
EAST TREMONT,2161 PROSPECT AVENUE,3000.0,1320.0,1985.0,530000.0,2021-12-17
EAST TREMONT,2159 PROSPECT AVENUE,3000.0,1320.0,1985.0,518000.0,2021-12-20
EAST TREMONT,2157 PROSPECT AVENUE,3000.0,1320.0,1985.0,541450.0,2021-06-10
EAST TREMONT,2135 CLINTON AVE,2360.0,1320.0,1985.0,541000.0,2021-06-07
EAST TREMONT,2151 MAPES AVENUE,2905.0,1320.0,1985.0,365040.0,2021-03-09
EAST TREMONT,2126 PROSPECT AVE,3005.0,1320.0,1985.0,541000.0,2021-08-18
FIELDSTON,4506 DELAFIELD AVENUE,8636.0,3550.0,1990.0,2580000.0,2021-03-22
KINGSBRIDGE HTS/UNIV HTS,2127 HARRISON AVENUE,3045.0,1320.0,1988.0,575000.0,2021-12-07
MORRIS PARK/VAN NEST,1916 LURTING AVENUE,2500.0,1425.0,2005.0,755000.0,2021-08-10
MORRISANIA/LONGWOOD,667 EAST 158 STREET,1751.0,1152.0,1992.0,490000.0,2021-10-15
MORRISANIA/LONGWOOD,653 EAST 158TH STREET,1755.0,1152.0,1992.0,440000.0,2021-12-08
MORRISANIA/LONGWOOD,772 TRINITY AVENUE,1772.0,1152.0,1991.0,500000.0,2021-07-19
MORRISANIA/LONGWOOD,759 JACKSON AVENUE,1383.0,1152.0,1991.0,435000.0,2021-05-25
MORRISANIA/LONGWOOD,843 FOREST AVENUE,1575.0,1152.0,1992.0,460000.0,2021-08-25
MORRISANIA/LONGWOOD,1162 JACKSON AVENUE,2090.0,1224.0,1990.0,282017.0,2021-06-09
MORRISANIA/LONGWOOD,1118 FOREST AVENUE,2174.0,1298.0,1987.0,483000.0,2021-03-12
MORRISANIA/LONGWOOD,774 HOME STREET,2378.0,1330.0,1987.0,275000.0,2021-07-30
MORRISANIA/LONGWOOD,1160 FOREST AVENUE,2055.0,1052.0,1989.0,424480.0,2021-01-20
MORRISANIA/LONGWOOD,820 EAST 150TH STREET,1150.0,1611.0,2003.0,525000.0,2021-05-13
MORRISANIA/LONGWOOD,890 BECK STREET,2000.0,1980.0,1987.0,549000.0,2021-02-10
MORRISANIA/LONGWOOD,849 SOUTHERN BLVD.,2000.0,1980.0,1987.0,200000.0,2021-02-19
MORRISANIA/LONGWOOD,1107 SIMPSON STREET,2000.0,1266.0,1992.0,427450.0,2021-08-05
MORRISANIA/LONGWOOD,1357 INTERVALE AVENUE,2020.0,1152.0,1989.0,472000.0,2021-04-19
MORRISANIA/LONGWOOD,1291 INTERVALE AVENUE,1729.0,1152.0,1988.0,273000.0,2021-09-03
MORRISANIA/LONGWOOD,1221 SIMPSON STREET,1800.0,1188.0,1991.0,449000.0,2021-03-29
MORRISANIA/LONGWOOD,875 JENNINGS STREET,6028.0,2112.0,1988.0,660000.0,2021-12-21
MOTT HAVEN/PORT MORRIS,542 EAST 139 STREET,2975.0,1480.0,1998.0,680000.0,2021-05-19
MOTT HAVEN/PORT MORRIS,619 EAST 140 STREET,1758.0,1683.0,2000.0,600000.0,2021-05-28
MOTT HAVEN/PORT MORRIS,619 EAST 140 STREET,1758.0,1683.0,2000.0,625000.0,2021-09-19
PELHAM PARKWAY NORTH,2539 HONE AVENUE,2500.0,1746.0,2020.0,718000.0,2021-09-30
PELHAM PARKWAY NORTH,2545 YOUNG AVENUE,2500.0,1736.0,2006.0,150000.0,2021-09-29
RIVERDALE,2655 NETHERLAND AVENUE,3823.0,3068.0,1988.0,1140000.0,2021-04-06
RIVERDALE,N/A FAIRFIELD AVENUE,11587.0,2503.0,2020.0,1760000.0,2021-10-06
RIVERDALE,N/A WEST 230 STREET,5230.0,2595.0,2020.0,1650000.0,2021-08-19
RIVERDALE,716 W. 232ND ST,13607.0,3600.0,1989.0,1500000.0,2021-11-04
RIVERDALE,17 SIGMA PLACE,11006.0,7820.0,1990.0,2400000.0,2021-07-15
SOUNDVIEW,322 WHITE PLAINS ROAD,3695.0,2550.0,1987.0,385145.0,2021-12-16
THROGS NECK,750 LOGAN AVENUE,2800.0,1962.0,2014.0,835000.0,2021-01-28
THROGS NECK,918 REVERE AVENUE,5000.0,3038.0,2008.0,1140000.0,2021-11-22
BEDFORD STUYVESANT,26 SCHENECTADY AVENUE,2178.0,1452.0,1985.0,890000.0,2021-10-27
BEDFORD STUYVESANT,32 SCHENECTADY AVENUE,2173.0,1452.0,1985.0,600000.0,2021-03-15
BEDFORD STUYVESANT,32 SCHENECTADY AVENUE,2173.0,1452.0,1985.0,1079000.0,2021-08-06
BENSONHURST,1638 BAY RIDGE AVENUE,4000.0,3000.0,2003.0,1900000.0,2021-11-29
BERGEN BEACH,1324 EAST 66TH STREET,2880.0,2400.0,2004.0,835000.0,2021-06-01
BERGEN BEACH,1364 EAST 66TH STREET,2880.0,2304.0,1996.0,765000.0,2021-09-14
BERGEN BEACH,1354 EAST 66TH STREET,3060.0,2316.0,2005.0,785000.0,2021-02-18
BERGEN BEACH,42 BERGEN BEACH PLACE,2882.0,2625.0,1998.0,800000.0,2021-04-06
BERGEN BEACH,20 GEORGETOWN LANE,2678.0,1650.0,1996.0,738400.0,2021-09-20
BERGEN BEACH,32 GEORGETOWN LANE,2678.0,1648.0,1996.0,830000.0,2021-06-29
BERGEN BEACH,45 GEORGETOWN LANE,2659.0,1600.0,1996.0,700000.0,2021-01-14
BERGEN BEACH,1306 EAST 69TH STREET,2703.0,1800.0,2005.0,772000.0,2021-10-08
BERGEN BEACH,1312 EAST 69TH STREET,2703.0,1800.0,2005.0,840000.0,2021-09-15
BERGEN BEACH,1362 EAST 69TH STREET,2703.0,2235.0,2005.0,820000.0,2021-08-13
BERGEN BEACH,1366 EAST 69TH STREET,2504.0,1464.0,2019.0,885878.0,2021-05-13
BERGEN BEACH,1368 EAST 69TH STREET,2504.0,1464.0,2019.0,875695.0,2021-06-15
BERGEN BEACH,6823 AVENUE N,2451.0,1288.0,2019.0,866000.0,2021-09-24
BERGEN BEACH,6821 AVENUE N,2284.0,1290.0,2019.0,825000.0,2021-06-17
BERGEN BEACH,6817 AVENUE N,2284.0,1288.0,2019.0,854506.0,2021-10-14
BERGEN BEACH,6815 AVENUE N,2284.0,1288.0,2019.0,859000.0,2021-09-10
BERGEN BEACH,1478 ROYCE STREET,2916.0,1880.0,2007.0,865000.0,2021-11-08
BERGEN BEACH,7319 AVENUE T,3780.0,2000.0,2007.0,960000.0,2021-02-03
